image_path,label
data/Op3176_DefectMap\740830_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740830_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\740830_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\740832_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\740832_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\740832_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740832_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740832_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\740832_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\740833_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\740833_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\740833_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740833_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740833_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\740833_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\740835_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\740835_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\740835_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740835_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740835_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\740835_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\740837_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\740837_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\740837_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740837_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\740837_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\740837_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741057_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741057_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741057_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741057_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741057_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741057_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741058_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741058_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741058_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741058_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741058_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741058_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741120_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741120_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741120_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741120_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741120_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741120_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741138_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741138_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741138_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741138_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741138_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741138_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741240_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741240_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741240_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741240_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741240_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741240_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741305_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741305_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741305_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741305_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741305_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741305_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741316_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741316_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741316_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741316_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741316_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741316_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741317_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741317_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741317_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741317_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741317_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741317_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741321_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741321_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741321_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741321_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741321_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741321_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741322_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741322_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741322_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741322_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741322_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741322_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741323_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741323_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741323_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741323_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\741323_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741323_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741324_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741324_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741324_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741324_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741324_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741324_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741325_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741325_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741325_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741325_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741325_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741325_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741326_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741326_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741326_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741326_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741326_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741326_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741328_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741328_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741328_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741328_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741328_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741328_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741483_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741483_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\741483_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741483_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\741483_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\741483_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743852_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743852_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743852_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\743852_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\743852_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743852_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743862_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743862_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743862_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743862_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743862_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743862_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743863_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743863_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743863_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\743863_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\743863_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743863_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743880_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743880_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743880_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743880_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\743880_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743880_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743906_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743906_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743906_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743906_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743906_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743906_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743927_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743927_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743927_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743927_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743927_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743927_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743931_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743931_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743931_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743931_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743931_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743931_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743942_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743942_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743942_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743942_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743942_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743942_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743943_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743943_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743943_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743943_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743943_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743943_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743998_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743998_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743998_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743998_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743998_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743998_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743999_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743999_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\743999_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743999_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\743999_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\743999_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744001_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744001_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744001_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744001_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744001_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744001_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744021_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744021_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744021_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744021_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744021_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744021_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744028_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744028_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744028_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744028_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744028_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744028_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744029_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744029_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744029_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744029_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744029_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744029_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744031_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744031_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744031_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744031_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744031_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744031_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744034_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744034_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744034_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744034_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744034_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744034_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744035_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744035_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744035_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744035_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744035_31764_R1_PASS3.PNG,4
data/Op3176_DefectMap\744035_31764_R1_PASS3.PNG,4
data/Op3176_DefectMap\744047_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744047_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744047_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744047_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744047_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744047_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744254_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\744254_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\744254_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744254_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744254_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\744254_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\744258_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744258_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744258_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744258_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744258_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744258_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744259_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744259_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744259_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744259_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744259_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744259_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744334_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744334_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744334_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744334_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744334_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744334_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744364_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744364_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744364_31764_R1_PASS2.PNG,-1
data/Op3176_DefectMap\744364_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744364_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744364_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744366_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744366_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744366_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744366_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744366_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744366_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744370_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744370_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744370_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744370_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744370_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744370_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744371_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744371_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744371_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744371_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744371_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744371_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744372_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744372_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744372_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744372_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744372_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744372_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744378_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744378_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744378_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744378_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744378_31764_R1_PASS3.PNG,4
data/Op3176_DefectMap\744378_31764_R1_PASS3.PNG,4
data/Op3176_DefectMap\744398_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744398_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744398_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744398_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744398_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744398_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744407_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\744407_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\744407_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744407_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744407_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\744407_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\744417_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744417_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744417_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744417_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744417_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744417_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744419_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744419_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744419_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744419_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744419_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744419_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744451_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744451_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744451_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744451_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744451_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744451_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744463_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744463_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744463_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744463_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744463_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744463_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744483_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744483_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744483_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744483_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744483_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744483_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744486_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744486_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744486_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744486_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744486_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744486_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744517_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744517_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744517_31764_R1_PASS2.PNG,5
data/Op3176_DefectMap\744517_31764_R1_PASS2.PNG,-1
data/Op3176_DefectMap\744517_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744517_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744523_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744523_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744523_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744523_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744523_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744523_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744559_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744559_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744559_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744559_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744559_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744559_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744571_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744571_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744571_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744571_31764_R1_PASS2.PNG,-1
data/Op3176_DefectMap\744571_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744571_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744572_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744572_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744572_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744572_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744572_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744572_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744588_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\744588_31764_R1_PASS1.PNG,2
data/Op3176_DefectMap\744588_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744588_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744588_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\744588_31764_R1_PASS3.PNG,2
data/Op3176_DefectMap\744589_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744589_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744589_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744589_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744589_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744589_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744612_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744612_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744612_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744612_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744612_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744612_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744626_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744626_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744626_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744626_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744626_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744626_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744628_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744628_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744628_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744628_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744628_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744628_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744639_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744639_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744639_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744639_31764_R1_PASS2.PNG,4
data/Op3176_DefectMap\744639_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744639_31764_R1_PASS3.PNG,-1
data/Op3176_DefectMap\744640_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744640_31764_R1_PASS1.PNG,-1
data/Op3176_DefectMap\744640_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744640_31764_R1_PASS2.PNG,6
data/Op3176_DefectMap\744640_31764_R1_PASS3.PNG,-1
